"probeID"	"GeneSymbol"
"11747894_a_at"	"SPOCK2"
"11747895_a_at"	"TCTN1"
"11747896_a_at"	"NUPL2"
"11747897_x_at"	"NUPL2"
"11747898_a_at"	"PPFIA3"
"11747899_a_at"	"CPLX2"
"11747900_a_at"	"DMTF1"
"11747901_s_at"	"LOC102724985"
"11747901_s_at"	"PDXDC1"
"11747901_s_at"	"PDXDC2P"
"11747902_a_at"	"EML1"
"11747903_a_at"	"SAMD4B"
"11747904_a_at"	"PIP5K1C"
"11747905_a_at"	"NID2"
"11747906_at"	"LOC101060181"
"11747906_at"	"ZNF44"
"11747907_s_at"	"PDZK1"
"11747907_s_at"	"PDZK1P1"
"11747908_s_at"	"CUL7"
"11747909_x_at"	"KDM4B"
"11747910_a_at"	"PARP10"
"11747911_x_at"	"LOC102724993"
"11747911_x_at"	"NPIPA1"
"11747911_x_at"	"NPIPA2"
"11747911_x_at"	"NPIPA3"
"11747911_x_at"	"NPIPA5"
"11747911_x_at"	"NPIPA7"
"11747911_x_at"	"NPIPA8"
"11747911_x_at"	"PKD1P1"
"11747912_a_at"	"PAPD7"
"11747913_x_at"	"UBXN2A"
"11747914_a_at"	"MAP4"
"11747915_x_at"	"MAP4"
"11747916_a_at"	"PI4KB"
"11747917_a_at"	"ITGA11"
"11747918_a_at"	"UBAP2"
"11747919_a_at"	"YTHDF2"
"11747920_a_at"	"CLASP2"
"11747921_a_at"	"PUS1"
"11747922_a_at"	"RBFOX2"
"11747923_s_at"	"LAMC2"
"11747924_a_at"	"SCML2"
"11747925_a_at"	"SEC23A"
"11747926_s_at"	"IFI16"
"11747927_a_at"	"POSTN"
"11747928_x_at"	"POSTN"
"11747929_a_at"	"UBAP1"
"11747930_x_at"	"UBAP1"
"11747931_a_at"	"LEF1"
"11747932_x_at"	"LEF1"
"11747933_a_at"	"NAPRT"
"11747934_x_at"	"DTX2P1-UPK3BP1-PMS2P11"
"11747935_a_at"	"TNC"
"11747936_a_at"	"DYSF"
"11747937_a_at"	"DNAJB6"
"11747938_x_at"	"LETMD1"
"11747939_a_at"	"BPHL"
"11747940_a_at"	"PODN"
"11747941_x_at"	"PODN"
"11747942_a_at"	"ZEB2"
"11747943_a_at"	"E2F8"
"11747944_a_at"	"PPFIA2"
"11747945_x_at"	"PPFIA2"
"11747946_a_at"	"ACTR1A"
"11747947_a_at"	"AKT2"
"11747948_a_at"	"SMAP2"
"11747949_a_at"	"DOK1"
"11747950_a_at"	"DMRTC2"
"11747951_a_at"	"RIPK3"
"11747952_x_at"	"TNFSF10"
"11747953_s_at"	"PYROXD1"
"11747954_x_at"	"PYROXD1"
"11747955_a_at"	"PDZD3"
"11747956_a_at"	"FAM117A"
"11747957_at"	"LOC100287931"
"11747958_a_at"	"CDIP1"
"11747959_x_at"	"KLHDC3"
"11747960_x_at"	"GTF3A"
"11747961_a_at"	"PSMB8"
"11747962_a_at"	"RFNG"
"11747963_a_at"	"ARFGAP2"
"11747964_a_at"	"SLC4A7"
"11747965_a_at"	"SKIDA1"
"11747966_a_at"	"SKIDA1"
"11747967_a_at"	"SNX13"
"11747968_s_at"	"PARG"
"11747969_a_at"	"RGL1"
"11747970_a_at"	"ARMC4"
"11747971_s_at"	"RBSN"
"11747972_a_at"	"ADGRB3"
"11747973_a_at"	"TBR1"
"11747974_a_at"	"MASP1"
"11747975_x_at"	"RNF145"
"11747976_x_at"	"EPB41L1"
"11747977_a_at"	"ZNF180"
"11747978_a_at"	"MYRIP"
"11747979_a_at"	"MAP4"
"11747980_x_at"	"MAP4"
"11747981_a_at"	"APCDD1"
"11747982_a_at"	"GAB1"
"11747983_a_at"	"ICE2"
"11747984_x_at"	"ICE2"
"11747985_a_at"	"SGIP1"
"11747986_a_at"	"SS18"
"11747987_x_at"	"ZNF791"
"11747988_a_at"	"SLC39A10"
"11747989_a_at"	"TEAD2"
"11747990_a_at"	"ZSCAN26"
"11747991_x_at"	"TMEM106A"
"11747992_a_at"	"WDR20"
"11747993_a_at"	"CALCRL"
"11747994_a_at"	"TBC1D1"
"11747995_x_at"	"TBC1D1"
"11747996_a_at"	"ETV4"
"11747997_s_at"	"SNX17"
"11747998_x_at"	"SNX17"
"11747999_a_at"	"TUBD1"
"11748000_a_at"	"C3orf17"
"11748001_x_at"	"SLC35F6"
"11748002_a_at"	"HPCAL1"
"11748003_a_at"	"IFI44"
"11748004_a_at"	"SLC16A4"
"11748005_a_at"	"FRY"
"11748006_a_at"	"PHF24"
"11748007_a_at"	"CMAHP"
"11748008_x_at"	"CMAHP"
"11748009_a_at"	"RHBDL2"
"11748010_a_at"	"CTNNA2"
"11748011_a_at"	"TMEM9"
"11748012_x_at"	"TMEM9"
"11748013_a_at"	"ARL13A"
"11748014_s_at"	"VDAC3"
"11748015_x_at"	"VDAC3"
"11748016_a_at"	"ACTG2"
"11748017_a_at"	"PECR"
"11748018_a_at"	"KCNJ13"
"11748019_a_at"	"ZNF346"
"11748020_a_at"	"XPNPEP1"
"11748021_x_at"	"SUMF2"
"11748022_x_at"	"TNNT3"
"11748023_x_at"	"WBP2"
"11748024_a_at"	"CLK4"
"11748025_s_at"	"GJB2"
"11748026_a_at"	"PPFIA4"
"11748027_x_at"	"MBD3"
"11748028_a_at"	"MBD3"
"11748029_a_at"	"TFE3"
"11748030_x_at"	"STK25"
"11748031_a_at"	"ALPL"
"11748032_x_at"	"ALPL"
"11748033_a_at"	"KIAA0895"
"11748034_a_at"	"CMAHP"
"11748035_a_at"	"PDLIM7"
"11748036_a_at"	"ATP2A3"
"11748037_s_at"	"CS"
"11748038_s_at"	"CS"
"11748039_s_at"	"LOC440434"
"11748039_s_at"	"NPEPPS"
"11748039_s_at"	"TBC1D3"
"11748039_s_at"	"TBC1D3E"
"11748040_a_at"	"ATL2"
"11748041_a_at"	"MAVS"
"11748042_s_at"	"KMT5A"
"11748043_s_at"	"KMT5A"
"11748044_a_at"	"SCEL"
"11748045_x_at"	"LDLR"
"11748046_a_at"	"SLC44A4"
"11748047_a_at"	"MFSD14B"
"11748048_a_at"	"SUN2"
"11748049_x_at"	"SUN2"
"11748050_a_at"	"CAPN10"
"11748051_a_at"	"DPH7"
"11748052_x_at"	"EI24"
"11748053_x_at"	"SERINC2"
"11748054_a_at"	"ESPL1"
"11748055_x_at"	"TFDP1"
"11748056_a_at"	"SOX15"
"11748057_x_at"	"SOX15"
"11748058_a_at"	"NAA60"
"11748059_a_at"	"EAF1"
"11748060_a_at"	"ADAMTSL4"
"11748061_a_at"	"PHF21A"
"11748062_s_at"	"CCR5"
"11748063_x_at"	"HDAC7"
"11748064_x_at"	"UBAP2"
"11748065_a_at"	"LRRC49"
"11748066_s_at"	"LRRC49"
"11748067_a_at"	"CCPG1"
"11748067_a_at"	"DYX1C1-CCPG1"
"11748068_x_at"	"CCPG1"
"11748068_x_at"	"DYX1C1-CCPG1"
"11748069_a_at"	"PTH2R"
"11748070_a_at"	"WWP2"
"11748071_a_at"	"SRPR"
"11748072_a_at"	"HSPH1"
"11748073_a_at"	"LDLRAD4"
"11748074_a_at"	"PREB"
"11748075_a_at"	"NFE2L1"
"11748076_at"	"ZNF487"
"11748077_x_at"	"ARPC4-TTLL3"
"11748077_x_at"	"TTLL3"
"11748078_a_at"	"SLC43A2"
"11748079_a_at"	"NEB"
"11748080_a_at"	"DLST"
"11748081_a_at"	"FLOT1"
"11748082_x_at"	"FLOT1"
"11748083_a_at"	"DNALI1"
"11748084_a_at"	"MFGE8"
"11748085_a_at"	"ST14"
"11748086_a_at"	"PIK3CG"
"11748087_a_at"	"C10orf2"
"11748088_a_at"	"AKAP1"
"11748089_a_at"	"IL16"
"11748090_a_at"	"NPR1"
"11748091_a_at"	"EPS8"
"11748092_a_at"	"ZNF74"
"11748093_x_at"	"RIMS1"
"11748094_a_at"	"FAM3C"
"11748095_a_at"	"PPFIBP2"
"11748096_a_at"	"THUMPD3"
"11748097_x_at"	"PABPC1"
"11748098_a_at"	"ZNF331"
"11748099_a_at"	"PHACTR3"
"11748100_a_at"	"DPYSL2"
"11748101_a_at"	"RUNX1T1"
"11748102_x_at"	"RUNX1T1"
"11748103_s_at"	"ZNF513"
"11748104_a_at"	"CDC25C"
"11748105_a_at"	"ASB3"
"11748105_a_at"	"GPR75-ASB3"
"11748106_x_at"	"HIF3A"
"11748107_a_at"	"UBP1"
"11748108_a_at"	"TEX9"
"11748109_a_at"	"FAM69A"
"11748110_a_at"	"LGMN"
"11748111_a_at"	"MAPKAP1"
"11748112_x_at"	"MAPKAP1"
"11748113_a_at"	"RPN1"
"11748114_a_at"	"SYT12"
"11748115_a_at"	"PKNOX2"
"11748116_x_at"	"PKNOX2"
"11748117_a_at"	"FDXR"
"11748118_x_at"	"ZKSCAN7"
"11748119_a_at"	"RNF44"
"11748120_a_at"	"LCP2"
"11748121_a_at"	"CD96"
"11748122_a_at"	"KCNAB1"
"11748123_a_at"	"ZNF691"
"11748124_a_at"	"CIRBP"
"11748306_a_at"	"M1AP"
"11748307_a_at"	"AIMP1"
"11748308_a_at"	"SGSM2"
"11748309_a_at"	"PDDC1"
"11748310_x_at"	"PDDC1"
"11748311_s_at"	"VCAN"
"11748312_x_at"	"TMEM161B"
"11748313_a_at"	"MTFR1"
"11748314_a_at"	"CDC20"
"11748315_s_at"	"PRNP"
"11748316_x_at"	"JPH4"
"11748317_s_at"	"MCFD2"
"11748318_a_at"	"LDAH"
"11748319_x_at"	"TP53"
"11748320_a_at"	"NR1I3"
"11748321_x_at"	"STARD4"
"11748322_a_at"	"HEYL"
"11748323_x_at"	"FCRLA"
"11748324_a_at"	"VARS2"
"11748325_x_at"	"MRPS22"
"11748326_a_at"	"GORASP1"
"11748327_x_at"	"ZNF138"
"11748328_s_at"	"KRT16"
"11748328_s_at"	"KRT16P1"
"11748328_s_at"	"KRT16P2"
"11748328_s_at"	"KRT16P3"
"11748329_a_at"	"PMM2"
"11748330_s_at"	"PMM2"
"11748331_x_at"	"PMM2"
"11748332_x_at"	"HLA-E"
"11748385_a_at"	"KIAA0430"
"11748386_a_at"	"SOX13"
"11748387_at"	"PP13"
"11748388_a_at"	"GLYR1"
"11748389_s_at"	"GON4L"
"11748389_s_at"	"YY1AP1"
"11748390_a_at"	"ZDHHC16"
"11748391_x_at"	"ZDHHC16"
"11748392_a_at"	"GAL3ST4"
"11748602_a_at"	"BAG2"
"11748603_a_at"	"CDKN1B"
"11748604_a_at"	"DAPK2"
"11748605_a_at"	"POLR1B"
"11748606_x_at"	"POLR1B"
"11748607_a_at"	"ARHGEF11"
"11748608_s_at"	"ARHGEF11"
"11748609_s_at"	"ZNF841"
"11748610_a_at"	"PLOD2"
"11748611_a_at"	"CARF"
"11748612_a_at"	"ETV5"
"11748613_a_at"	"FNBP1L"
"11748614_x_at"	"EPN3"
"11748615_a_at"	"IFNAR1"
"11748616_a_at"	"PLD2"
"11748617_a_at"	"SLC30A9"
"11748618_a_at"	"CCDC80"
"11748619_a_at"	"SUCLA2"
"11748620_x_at"	"SUCLA2"
"11748621_s_at"	"CDK11A"
"11748621_s_at"	"CDK11B"
"11748622_s_at"	"CTSA"
"11748623_x_at"	"SLC7A8"
"11748624_a_at"	"HYOU1"
"11748625_x_at"	"HYOU1"
"11748626_a_at"	"SEMA4F"
"11748627_x_at"	"UGDH"
"11748628_a_at"	"ZNF252P"
"11748629_a_at"	"IFRD1"
"11748630_a_at"	"TRMT2A"
"11748631_a_at"	"REEP5"
"11748632_a_at"	"LRRC27"
"11748633_a_at"	"VHL"
"11748634_a_at"	"ZCCHC24"
"11748635_s_at"	"STAG3L1"
"11748635_s_at"	"STAG3L2"
"11748635_s_at"	"STAG3L3"
"11748636_a_at"	"FPGT"
"11748637_a_at"	"REEP4"
"11748638_a_at"	"BTRC"
"11748639_a_at"	"RBAK"
"11748640_a_at"	"DLGAP1"
"11748641_a_at"	"ZADH2"
"11748642_a_at"	"AGAP1"
"11748643_a_at"	"MYO15A"
"11748644_x_at"	"BCAR1"
"11748645_a_at"	"RASA3"
"11748646_a_at"	"BRD1"
"11748647_a_at"	"PTPRR"
"11748648_a_at"	"PTPRR"
"11748649_a_at"	"VPS13C"
"11748650_a_at"	"ADAM33"
"11748651_a_at"	"PMS1"
"11748652_x_at"	"PMS1"
"11748653_x_at"	"ADAM8"
"11748654_a_at"	"PTPN22"
"11748655_x_at"	"FHL1"
"11748656_at"	"FHL1"
"11748657_a_at"	"DHX32"
"11748658_a_at"	"RGS12"
"11748659_a_at"	"EFEMP1"
"11748660_a_at"	"SPG20"
"11748661_a_at"	"KCNJ11"
"11748662_a_at"	"CNOT3"
"11748663_x_at"	"CNOT3"
"11748664_a_at"	"ZKSCAN8"
"11748665_a_at"	"PICALM"
"11748666_a_at"	"ZNF558"
"11748667_x_at"	"SDCCAG8"
"11748668_a_at"	"PDCD2"
"11748669_x_at"	"PDCD2"
"11748670_a_at"	"PIK3R1"
"11748671_a_at"	"CUL4A"
"11748672_x_at"	"POLR1E"
"11748673_at"	"LOC644794"
"11748674_x_at"	"AFF4"
"11748675_a_at"	"MCM5"
"11748676_a_at"	"MAPK13"
"11748677_a_at"	"ULK3"
"11748678_a_at"	"F2R"
"11748679_a_at"	"CLCN2"
"11748680_a_at"	"TMPRSS4"
"11748681_x_at"	"TMPRSS4"
"11748682_a_at"	"NXN"
"11748683_x_at"	"NXN"
"11748684_a_at"	"ADAM8"
"11748685_a_at"	"NEBL"
"11748686_a_at"	"ZC3H15"
"11748687_s_at"	"CSNK1A1"
"11748688_x_at"	"CSNK1A1"
"11748689_a_at"	"GNA13"
"11748690_a_at"	"EZH2"
"11748691_a_at"	"KIAA0319L"
"11748692_a_at"	"IL9R"
"11748693_a_at"	"RAB5A"
"11748694_x_at"	"RAB5A"
"11748695_a_at"	"SYNGR1"
"11748696_a_at"	"SYT4"
"11748697_a_at"	"PDSS2"
"11748698_s_at"	"LYVE1"
"11748699_a_at"	"RGS14"
"11748700_a_at"	"TOMM34"
"11748701_s_at"	"FUT6"
"11748702_x_at"	"ANXA4"
"11748703_a_at"	"C1D"
"11748704_s_at"	"C1D"
"11748705_a_at"	"PCMT1"
"11748706_a_at"	"RALY"
"11748707_a_at"	"NDUFA10"
"11748708_a_at"	"SRCAP"
"11748709_a_at"	"GLI2"
"11748710_a_at"	"GPATCH8"
"11748711_a_at"	"EIF4G3"
"11748712_a_at"	"PPRC1"
"11748713_a_at"	"ASPM"
"11748714_a_at"	"COL21A1"
"11748715_a_at"	"PEX1"
"11748716_a_at"	"ERCC6L2"
"11748717_x_at"	"ERCC6L2"
"11748718_a_at"	"INVS"
"11748719_a_at"	"SLC14A2"
"11748720_a_at"	"USP28"
"11748721_a_at"	"LONP1"
"11748722_a_at"	"ZIK1"
"11748723_a_at"	"HLCS"
"11748724_a_at"	"IL4R"
"11748725_a_at"	"PHEX"
"11748726_s_at"	"FAM107A"
"11748727_a_at"	"SIGLEC10"
"11748728_a_at"	"CDC14B"
"11748729_s_at"	"CDC14B"
"11748729_s_at"	"CDC14C"
"11748730_x_at"	"CDC14B"
"11748731_a_at"	"ZNF616"
"11748732_x_at"	"PAPOLA"
"11748746_a_at"	"DCAF8"
"11748747_a_at"	"ARHGAP25"
"11748748_x_at"	"LOC645202"
"11748749_a_at"	"GTPBP4"
"11748750_a_at"	"GPNMB"
"11748751_a_at"	"GPNMB"
"11748752_a_at"	"RAPGEF5"
"11748753_a_at"	"TBC1D25"
"11748754_a_at"	"LOC728175"
"11748755_a_at"	"MEIS2"
"11748756_x_at"	"MEIS2"
"11748757_a_at"	"CECR1"
"11748758_a_at"	"SLC2A5"
"11748759_x_at"	"GBP6"
"11748760_a_at"	"CLEC4F"
"11748761_a_at"	"KLF5"
"11748762_x_at"	"KLF5"
"11748763_a_at"	"EEF2"
"11748764_x_at"	"EEF2"
"11748765_s_at"	"CNOT6L"
"11748766_a_at"	"FBXW7"
"11748767_a_at"	"TAGAP"
"11748768_x_at"	"NR1H2"
"11748769_a_at"	"POLL"
"11748770_a_at"	"PMPCA"
"11748771_a_at"	"YTHDF3"
"11748772_x_at"	"POTEG"
"11748772_x_at"	"POTEH"
"11748772_x_at"	"POTEM"
"11748773_a_at"	"CTSV"
"11748774_x_at"	"CTSV"
"11748775_a_at"	"UPP1"
"11748776_a_at"	"IGF2-AS"
"11748777_a_at"	"ZNF671"
"11748778_a_at"	"C1orf27"
"11748779_a_at"	"ABHD16A"
"11748780_a_at"	"TOM1L1"
"11748781_a_at"	"FBXO24"
"11748782_a_at"	"CASP9"
"11748783_a_at"	"UHRF1"
"11748784_a_at"	"BBS4"
"11748785_s_at"	"FOXRED1"
"11748786_a_at"	"TESPA1"
"11748787_a_at"	"MS4A15"
"11748788_a_at"	"CCNJL"
"11748789_a_at"	"CCNJL"
"11748790_a_at"	"SS18"
"11748791_a_at"	"AP5M1"
"11748792_a_at"	"GFRA3"
"11748793_a_at"	"ASNS"
"11748794_a_at"	"IL23R"
"11748795_x_at"	"HEXDC"
"11748796_a_at"	"PXN"
"11748797_a_at"	"AGPAT4"
"11748798_a_at"	"PIK3AP1"
"11748799_a_at"	"POU2F2"
"11748800_x_at"	"POU2F2"
"11748801_s_at"	"FDFT1"
"11748802_a_at"	"GLDN"
"11748803_a_at"	"RERG"
"11748804_a_at"	"MTG2"
"11748805_a_at"	"SLC13A5"
"11748806_x_at"	"ACTR2"
"11748807_a_at"	"RDH11"
"11748808_a_at"	"ARID3B"
"11748809_s_at"	"ARID3B"
"11748810_a_at"	"EVA1C"
"11748811_a_at"	"AP2A1"
"11748812_s_at"	"SLC30A8"
"11748813_a_at"	"TRIP12"
"11748814_a_at"	"ARHGAP17"
"11748815_a_at"	"RRM2B"
"11748816_a_at"	"UGT2A3"
"11748817_a_at"	"SLC9A9"
"11748818_x_at"	"TADA3"
"11748819_x_at"	"FRMD1"
"11748820_x_at"	"CMAS"
"11748821_a_at"	"SORBS2"
"11748822_s_at"	"SH3BP5L"
"11748823_x_at"	"SH3BP5L"
"11748824_a_at"	"TTLL12"
"11748825_x_at"	"TTLL12"
"11748826_a_at"	"PACSIN3"
"11748827_a_at"	"LMBR1L"
"11748828_a_at"	"PIK3R3"
"11748829_a_at"	"TUBB4A"
"11748830_a_at"	"MKNK1"
"11748831_x_at"	"RFPL2"
"11748832_a_at"	"RAD52"
"11748833_a_at"	"SLC30A3"
"11748834_a_at"	"CRBN"
"11748835_a_at"	"PTK6"
"11748836_x_at"	"PEX14"
"11748837_a_at"	"RAB30"
"11748838_a_at"	"C20orf27"
"11748839_a_at"	"NFS1"
"11748840_a_at"	"MTAP"
"11748841_a_at"	"SAMHD1"
"11748842_a_at"	"RAB3A"
"11748843_a_at"	"USP42"
"11748844_a_at"	"BCCIP"
"11748845_a_at"	"SLAMF7"
"11748846_a_at"	"NIT1"
"11748847_x_at"	"GOLGA2P5"
"11748848_a_at"	"DAW1"
"11748849_a_at"	"BAK1"
"11748850_a_at"	"FLT3LG"
"11748851_a_at"	"UCK1"
"11748852_x_at"	"HMP19"
"11748853_a_at"	"EFCAB1"
"11748854_a_at"	"RPUSD4"
"11748855_a_at"	"CYB5R1"
"11748856_a_at"	"PRR29"
"11748857_a_at"	"AK3"
"11748858_a_at"	"BABAM1"
"11748859_a_at"	"TFEC"
"11748860_a_at"	"APOBEC2"
"11748861_a_at"	"ACPP"
"11748871_a_at"	"ACSM5"
"11748872_a_at"	"PIANP"
"11748873_x_at"	"CD33"
"11748874_a_at"	"MRPS25"
"11748875_a_at"	"EIF4A1"
"11748875_a_at"	"SNORD10"
"11748876_a_at"	"RCBTB2"
"11748877_s_at"	"WRB"
"11748878_x_at"	"WRB"
"11748879_a_at"	"TNFRSF13B"
"11748880_a_at"	"AZIN2"
"11748881_x_at"	"DPPA4"
"11748882_a_at"	"C1orf50"
"11748883_a_at"	"FAM217B"
"11748884_a_at"	"SRSF11"
"11748961_a_at"	"MYOC"
"11748962_a_at"	"PATL1"
"11748963_x_at"	"ASPSCR1"
"11748964_a_at"	"ETV1"
"11748965_x_at"	"ETV1"
"11748966_a_at"	"JARID2"
"11748967_a_at"	"RDX"
"11748968_x_at"	"RDX"
"11748969_a_at"	"MCOLN1"
"11748970_a_at"	"TRA2A"
"11748971_a_at"	"FOXA1"
"11748972_a_at"	"CDC25B"
"11748973_x_at"	"CDC25B"
"11748974_s_at"	"CWF19L1"
"11748975_x_at"	"CWF19L1"
"11748976_a_at"	"STRADA"
"11748977_x_at"	"DMKN"
"11748978_a_at"	"FAM109A"
"11748979_a_at"	"TIAL1"
"11748980_a_at"	"USP46"
"11748981_a_at"	"NAT1"
"11748982_a_at"	"CYP2S1"
"11748983_a_at"	"TOP3B"
"11748984_a_at"	"VTA1"
"11748985_x_at"	"VTA1"
"11748986_a_at"	"SMAD7"
"11748987_a_at"	"REEP5"
"11748988_x_at"	"REEP5"
"11748989_s_at"	"TMEM35"
"11748990_a_at"	"KIF1B"
"11748991_a_at"	"CDK5RAP2"
"11748992_a_at"	"PFAS"
"11748993_a_at"	"COG3"
"11748994_a_at"	"AMBRA1"
"11748995_a_at"	"MYO1C"
"11748996_a_at"	"PUM2"
"11749103_a_at"	"ITGB8"
"11749104_x_at"	"HMHA1"
"11749105_a_at"	"PCDH1"
"11749106_x_at"	"PCDH1"
"11749107_a_at"	"SLC4A11"
"11749108_s_at"	"ADGRF5"
"11749109_x_at"	"ADGRF5"
"11749110_a_at"	"BNC1"
"11749111_a_at"	"MTTP"
"11749112_a_at"	"RB1"
"11749113_a_at"	"DLG1"
"11749114_x_at"	"DLG1"
"11749115_x_at"	"BCR"
"11749116_a_at"	"DNM2"
"11749117_a_at"	"CD84"
"11749118_a_at"	"SORBS1"
"11749119_a_at"	"FGD4"
"11749120_a_at"	"SCUBE2"
"11749121_a_at"	"IFNAR2"
"11749122_a_at"	"MAP7D3"
"11749123_a_at"	"HIF1A"
"11749124_a_at"	"SMCR8"
"11749125_a_at"	"FZD6"
"11749126_a_at"	"HTR2C"
"11749127_a_at"	"MAP7"
"11749128_x_at"	"MAP7"
"11749129_a_at"	"C10orf90"
"11749130_a_at"	"TAF6"
"11749131_a_at"	"DDX24"
"11749132_a_at"	"SLCO2B1"
"11749133_a_at"	"NLRX1"
"11749134_x_at"	"POMT1"
"11749135_a_at"	"BRD3"
"11749136_x_at"	"ZEB1"
"11749137_a_at"	"FAM169A"
"11749138_x_at"	"TRIM46"
"11749139_a_at"	"SEMA3C"
"11749140_a_at"	"RCBTB2"
"11749141_a_at"	"TRAF5"
"11749142_a_at"	"DHX35"
"11749143_a_at"	"TESK2"
"11749144_s_at"	"ETFDH"
"11749145_a_at"	"RUFY3"
"11749146_x_at"	"TAF6"
"11749147_a_at"	"ATP7B"
"11749210_x_at"	"HNRNPK"
"11749211_at"	"LOC100126582"
"11749212_a_at"	"ITGBL1"
"11749213_a_at"	"TSGA10"
"11749214_a_at"	"SELPLG"
"11749215_x_at"	"LIMS2"
"11749216_a_at"	"HAVCR1"
"11749217_a_at"	"TMPRSS4"
"11749218_x_at"	"TMPRSS4"
"11749219_x_at"	"CACNA2D4"
"11749220_a_at"	"C6orf89"
"11749221_a_at"	"SLC13A3"
"11749222_s_at"	"BANP"
"11749222_s_at"	"RRN3P2"
"11749223_a_at"	"PTRF"
"11749224_a_at"	"TNFAIP1"
"11749225_a_at"	"BTN2A2"
"11749226_x_at"	"BTN2A2"
"11749227_a_at"	"PLEKHM2"
"11749228_a_at"	"TMEM30A"
"11749229_a_at"	"SIRT5"
"11749230_a_at"	"LOC100129434"
"11749231_a_at"	"CAMKV"
"11749232_a_at"	"ZCCHC6"
"11749298_a_at"	"LINC00663"
"11749299_a_at"	"WDR77"
"11749300_x_at"	"WDR77"
"11749301_a_at"	"DUS3L"
"11749302_s_at"	"SRSF2"
"NM_018129 /// XM_005257500 /// XM_011524968"	"613901"
"11749450_a_at"	"DNASE2"
"11749451_a_at"	"DERA"
"11749452_a_at"	"ZFYVE27"
"11749453_x_at"	"ZFYVE27"
"11749454_x_at"	"ADGRF1"
"11749455_a_at"	"KDM5B"
"11749456_a_at"	"ESRRG"
"11749457_a_at"	"FCHO2"
"11749458_a_at"	"RAP1GAP2"
"11749459_a_at"	"RAP1GAP2"
"11749460_x_at"	"FN1"
"11749461_a_at"	"CDH11"
"11749462_x_at"	"ZNF845"
"11749463_a_at"	"SEMA5B"
"11749464_x_at"	"SEMA5B"
"11749465_a_at"	"SMC1B"
"11749466_s_at"	"GATS"
"11749466_s_at"	"GATSL2"
"11749467_a_at"	"PRKDC"
"11749468_a_at"	"TRIM24"
"11749469_a_at"	"PPP4R3A"
"11749470_a_at"	"TRPM8"
"11749471_a_at"	"MCF2"
"11749517_x_at"	"EHD1"
"11749518_a_at"	"SRD5A1"
"11749519_a_at"	"VPS45"
"11749520_a_at"	"GPR21"
"11749520_a_at"	"RABGAP1"
"11749521_a_at"	"CPT1C"
"11749522_a_at"	"LAG3"
"11749523_a_at"	"DNAJC11"
"11749524_a_at"	"GNAZ"
"11749525_a_at"	"AKT2"
"11749526_a_at"	"STK38L"
"11749527_a_at"	"POSTN"
"11749528_a_at"	"CDCA7"
"11749529_a_at"	"SYMPK"
"11749530_s_at"	"RALBP1"
"11749531_x_at"	"TOP2B"
"11749532_a_at"	"RASGRF1"
"11749533_a_at"	"GPR37L1"
"11749534_a_at"	"ICK"
"11749535_a_at"	"SIRPA"
"11749536_x_at"	"SLC6A9"
"11749537_a_at"	"C7"
"11749538_a_at"	"MICB"
"11749539_x_at"	"MICB"
"11749540_x_at"	"DLD"
"11749541_a_at"	"SUSD4"
"11749542_a_at"	"SLC38A11"
"11749543_a_at"	"HABP2"
"11749544_a_at"	"PGM5"
"11749545_a_at"	"RAI2"
"11749546_a_at"	"SLC39A6"
"11749547_a_at"	"TMEM129"
"11749548_a_at"	"KCTD1"
"11749549_a_at"	"PIGX"
"11749550_a_at"	"SCPEP1"
"11749552_a_at"	"LAMP3"
"11749553_a_at"	"HAS2"
"11749554_s_at"	"LRP11"
"11749555_a_at"	"MAP2K1"
"11749556_a_at"	"GALNS"
"11749557_x_at"	"APOL6"
"11749558_a_at"	"CYP4F8"
"11749559_x_at"	"CYP4F8"
"11749560_a_at"	"CIAO1"
"11749561_at"	"LOC388882"
"11749562_a_at"	"MTMR11"
"11749563_a_at"	"TMC8"
"11749564_a_at"	"EFEMP1"
"11749565_s_at"	"HERC2"
"11749565_s_at"	"HERC2P2"
"11749565_s_at"	"HERC2P3"
"11749565_s_at"	"HERC2P9"
"11749565_s_at"	"LOC105369242"
"11749566_s_at"	"LCMT2"
"11749567_a_at"	"DDX55"
"11749568_x_at"	"DDX55"
"11749569_a_at"	"CAPRIN1"
"11749570_at"	"LINC01126"
"11749571_a_at"	"ZNF692"
"11749572_x_at"	"ZNF692"
"11749573_a_at"	"ARRB2"
"11749574_a_at"	"RPA2"
"11749575_at"	"LOC100287329"
"11749576_a_at"	"FA2H"
"11749577_x_at"	"PAQR6"
"11749578_a_at"	"COX10"
"11749579_a_at"	"SCARB2"
"11749580_a_at"	"PCDH18"
"11749581_a_at"	"CHST10"
"11749582_a_at"	"WDR37"
"11749583_a_at"	"FUT2"
"11749584_a_at"	"UBA2"
"11749585_a_at"	"RMDN2"
"11749586_x_at"	"RMDN2"
"11749587_x_at"	"FCGR2A"
"11749587_x_at"	"FCGR2C"
"11749588_a_at"	"ALG3"
"11749589_x_at"	"CTSS"
"11749590_a_at"	"FN3KRP"
"11749591_s_at"	"GFAP"
"11749592_x_at"	"GFAP"
"11749593_a_at"	"PPP1R3C"
"11749594_a_at"	"ZNF213"
"11749595_a_at"	"GBP4"
"11749596_at"	"LOC100287808"
"11749597_x_at"	"UBAC2"
"11749598_a_at"	"IL18RAP"
"11749599_a_at"	"SEMA3C"
